,0,0.1,0.2,0.3,0
MAR00701,0.5218488,0.20029983,0.33524293,0.36161396,0.23188406
MAR00702,0.565273,0.23141769,0.30345815,0.50192463,0.23663461
MAR00704,0.5406853,0.1837434,0.3620784,0.44738993,0.23092787
MAR00714,0.57944435,0.7822305,0.7363908,0.9344509,0.94754624
MAR00720,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00721,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00722,0.6133767,0.68359137,0.72738403,0.74503744,0.8122418
MAR00731,0.6272603,0.0023503643,0.000801036,0.018973775,0.98764914
MAR00732,0.8994358,0.99781007,0.99360055,0.99981123,0.9933395
MAR00734,0.07961683,0.24175061,0.97069025,0.9724492,0.9872154
MAR00735,0.9058871,0.89111197,0.9266873,0.9299915,0.81691104
MAR00737,0.9969902,0.9987662,0.99562305,0.9957794,0.9983197
MAR00739,0.9919606,0.9969182,0.9916176,0.9868396,0.9970758
MAR00740,0.9919606,0.9969182,0.9916176,0.9868396,0.9970758
MAR00748,0.0042048544,0.00013693525,0.00015988173,0.00034176293,0.00035835704
MAR00759,0.99969494,0.99987113,0.99985135,0.999729,0.9997601
MAR00763,0.005305009,0.005123605,0.014622671,0.007929572,0.009231826
MAR00766,0.995,0.9831822,0.9698345,0.9974605,0.9967501
MAR00769,0.18906349,0.979235,0.0017426965,0.020450346,0.9645097
MAR00771,0.20746039,0.0016188325,0.9389765,0.71623814,0.0122497715
MAR00779,0.046070896,0.0019520071,0.00081071444,0.0040782485,0.0009183043
MAR00781,0.9993456,0.99962425,0.9985505,0.9992531,0.9995702
MAR00782,0.19481555,0.98706657,0.09259399,0.69352144,0.12875625
MAR00786,0.8332627,0.9714579,0.9321533,0.7023615,0.96834934
MAR00787,0.93544334,0.9641359,0.9482762,0.76725554,0.98420596
MAR00790,0.98607177,0.980961,0.97785836,0.94468147,0.9757454
MAR00792,0.6342443,0.18958448,0.35890317,0.3139519,0.21662198
MAR00793,0.9191023,0.9684354,0.95144284,0.48498055,0.97744036
MAR00794,0.9293245,0.87003,0.9066507,0.94426024,0.96536005
MAR00797,0.9808791,0.9953497,0.9854612,0.98721343,0.957535
MAR00798,0.008189013,0.0022007707,0.0038604985,0.005958696,0.06349176
MAR00801,0.8789909,0.8486361,0.98550886,0.97345227,0.9955634
MAR00802,0.9058871,0.89111197,0.9266873,0.9299915,0.81691116
MAR00803,0.021330982,0.012904252,0.07839973,0.038738433,0.10663996
MAR00804,0.8332627,0.9714579,0.9321533,0.7023616,0.96834934
MAR00805,0.34559694,0.20769314,0.8972365,0.7257261,0.8967565
MAR00806,0.7605713,0.15391223,0.34904253,0.41092694,0.31153765
MAR00807,0.0036802008,0.0031629873,0.019922728,0.012335177,0.019230679
MAR00808,0.93544334,0.9641359,0.9482762,0.7672556,0.98420596
MAR00809,0.72541666,0.6353919,0.96509206,0.9439409,0.98918694
MAR00810,0.34559682,0.20769314,0.8972365,0.725726,0.8967566
MAR00811,0.0036802029,0.0031629887,0.019922728,0.012335171,0.019230675
MAR00812,0.019752473,0.10561174,0.055690162,0.23003745,0.03530525
MAR00814,0.34559673,0.2076931,0.89723647,0.72572607,0.8967566
MAR00815,0.672189,0.49715737,0.95608187,0.8876888,0.9709279
MAR00816,0.7936334,0.7216801,0.9751095,0.9600739,0.9928566
MAR00817,0.9622616,0.95963466,0.9883979,0.96809375,0.9881109
MAR00819,0.007276573,0.006157837,0.03492819,0.021317367,0.04705945
MAR00820,0.9775505,0.9694974,0.9923488,0.97873896,0.99058867
MAR00821,0.02523979,0.013782941,0.098631606,0.04936781,0.1342307
MAR00822,0.9622616,0.95963466,0.9883979,0.96809375,0.9881109
MAR00823,0.9775505,0.9694974,0.9923488,0.97873896,0.99058867
MAR00826,0.47515836,0.9397319,0.9657855,0.89913976,0.9601176
MAR00827,0.5417822,0.33857542,0.9343145,0.8168922,0.94305915
MAR00828,0.01010232,0.007187228,0.054474168,0.02584742,0.052910235
MAR00829,0.8258915,0.7488256,0.97590876,0.9649917,0.99276793
MAR00830,0.010342218,0.006341415,0.049010668,0.028998146,0.04341514
MAR00831,0.0056944536,0.0017387228,0.0031795898,0.43052873,0.27115652
MAR00832,0.8332628,0.9714579,0.9321533,0.7023615,0.96834934
MAR00835,0.17278539,0.004082657,0.35892832,0.59865427,0.14620008
MAR00836,0.914682,0.83917904,0.87943226,0.5423479,0.98005587
MAR00839,0.9775505,0.9694974,0.9923488,0.97873896,0.99058867
MAR00841,0.9770256,0.97520417,0.9928127,0.97494304,0.9924672
MAR00842,0.34559673,0.20769306,0.8972365,0.72572607,0.8967566
MAR00843,0.7919597,0.75078964,0.9788467,0.9636374,0.9929766
MAR00848,0.9862162,0.9847206,0.9953336,0.98484683,0.9953715
MAR00851,0.9740559,0.97240555,0.9915767,0.97781074,0.9927625
MAR00852,0.98051906,0.979752,0.99388486,0.98020774,0.99322826
MAR00853,0.98850024,0.9872656,0.9960478,0.9858662,0.99564016
MAR00854,0.97990453,0.9750123,0.992577,0.97764826,0.99279845
MAR00855,0.9622616,0.95963466,0.9883979,0.96809375,0.9881109
MAR00860,0.8001171,0.7555127,0.97506475,0.9646874,0.9936655
MAR00864,0.85593086,0.92143655,0.97319806,0.9831526,0.978437
MAR00865,0.72541654,0.6353919,0.96509206,0.9439409,0.98918694
MAR00866,0.8559308,0.9214364,0.97319806,0.9831526,0.978437
MAR00867,0.34559682,0.20769309,0.8972365,0.72572607,0.8967566
