,predicted_scores,similarity_scores
MAR08499,0.9999286,0.8391463916782738
MAR02296,0.9999283250000001,0.9999999999999998
MAR01596,0.9999282625000001,0.9999999999999999
MAR01830,0.99992824,0.7969671886452709
MAR05315,0.9999281,0.8660254037844387
MAR04172,0.9999275825,1.0
MAR01594,0.999927555,0.9999999999999999
MAR01036,0.9999275,0.9947532967481592
MAR02293,0.9999272,0.9999999999999998
MAR07701,0.99992686,1.0
MAR08757,0.99992657,0.8391463916782738
MAR02295,0.9999263599999999,0.9999999999999998
MAR04177,0.9999261250000001,1.0
MAR05127,0.99992612,0.9999999999999999
MAR11398,0.999926,0.5999856933366816
MAR07061,0.9999256,0.8571392075211478
MAR11312,0.9999255,0.8380765391627147
MAR06642,0.9999249575,1.0
MAR06654,0.9999248125,1.0
MAR00476,0.9999244249999999,1.0
MAR02456,0.99992436,0.9999999999999999
MAR03822,0.9999243,0.7777733622111422
MAR12145,0.9999242,0.8391463916782738
MAR06371,0.9999240975,1.0
MAR06656,0.9999240375,0.9999999999999998
MAR02458,0.99992397,1.0
MAR06703,0.9999239449999999,0.9999999999999998
MAR04285,0.999923125,1.0
MAR09937,0.999923,0.7969671886452685
MAR03806,0.9999229,0.7777733622111462
MAR06374,0.999922825,1.0
MAR03013,0.99992263,0.8380765391627145
MAR04048,0.999922575,1.0
MAR05047,0.9999221625,0.9999999999999998
MAR06653,0.9999218,0.8571392075211308
MAR04133,0.9999217,0.599985693336695
MAR01072,0.999921575,1.0
MAR01940,0.99992156,0.7969671886453298
MAR01993,0.9999212,0.8571392075211491
MAR02007,0.9999212,0.857139207521149
MAR06321,0.9999211,0.7071067811865475
MAR04905,0.99992096,0.5
MAR04534,0.99992085,0.7969671886453258
MAR01911,0.9999207,0.8380765391627177
MAR01061,0.9999206925,0.9999999999999999
MAR01029,0.9999206,0.6666467958271914
MAR02993,0.9999206,0.8571392075211343
MAR01110,0.99992039,0.9999999999999999
MAR02118,0.9999201,0.857139207521144
MAR06372,0.9999198149999999,1.0
MAR09901,0.9999198,0.8571392075211368
MAR07872,0.9999196250000001,1.0
MAR09903,0.99991953,0.8380765391627147
MAR05322,0.9999194150000001,1.0
MAR08670,0.9999191875000001,0.9999999999999998
MAR06529,0.9999191875000001,0.9999999999999998
MAR04097,0.99991894,0.6666666666666667
MAR01948,0.9999188,0.7969671886453147
MAR00774,0.9999185775000001,1.0
MAR04811,0.99991846,0.8380765391627147
MAR08935,0.99991834,0.8380765391627147
MAR04793,0.9999182,0.8380765391627217
MAR00755,0.9999181825000001,0.9999999999999998
MAR00757,0.9999180799999999,1.0
MAR06596,0.99991786,0.8380765391627147
MAR08038,0.9999175,0.7969671886453147
MAR12183,0.9999174,0.7969671886452875
MAR04400,0.999917275,0.9999999999999998
MAR01988,0.99991727,0.7969671886453269
MAR01989,0.99991727,0.7969671886453263
MAR00148,0.9999172125,0.9999999999999998
MAR02555,0.9999170374999999,0.9999999999999999
MAR07072,0.9999168,0.7969671886453265
MAR03909,0.9999167,0.8571392075211339
MAR00334,0.9999167,0.8380765391627163
MAR07636,0.9999167,0.7193983556751345
MAR02046,0.99991643,0.8571392075211424
MAR02137,0.9999163,0.8571392075211512
MAR01126,0.9999163,0.7969671886452756
MAR02591,0.9999161025,1.0
MAR08661,0.9999159025,1.0
MAR03396,0.9999159,1.0
MAR01944,0.9999156,0.7969671886452784
MAR00147,0.999915585,0.9999999999999998
MAR06373,0.9999153475,1.0
MAR03397,0.9999150975,1.0
MAR01990,0.999915,0.7969671886452705
MAR04194,0.99991495,1.0
MAR02286,0.9999147975,0.9999999999999998
MAR00818,0.9999147374999999,1.0
MAR00144,0.9999146125,0.9999999999999998
MAR00788,0.999914405,0.9999999999999998
MAR00772,0.99991428,1.0
MAR01661,0.9999142025000001,0.9999999999999999
MAR08498,0.99991417,0.7969671886452697
MAR03766,0.99991417,0.796967188645313
MAR06597,0.99991417,0.8380765391627193
MAR06816,0.99991417,0.8380765391627181
MAR01032,0.99991405,0.9533285505354364
MAR01112,0.9999139675000001,0.9999999999999999
MAR11809,0.9999139675,0.9999999999999999
MAR04169,0.999913625,1.0
MAR07076,0.9999136,0.717129226526891
MAR03017,0.99991345,0.8380765391627183
MAR04914,0.9999133649999999,0.9999999999999998
MAR02505,0.999913225,0.9999999999999998
MAR00789,0.99991321,0.9999999999999998
MAR02287,0.99991315,0.9999999999999998
MAR03477,0.9999131,0.5999856933366877
MAR10010,0.9999130975,1.0
MAR01681,0.999913,0.7969671886452725
MAR04095,0.99991274,0.7303098033605067
MAR01516,0.9999125,0.8391463916782738
MAR01664,0.9999122725,0.9999999999999999
MAR00784,0.9999119275,1.0
MAR07012,0.9999119,0.7969671886453068
MAR03011,0.9999116575,0.9999999999999999
MAR04108,0.99991155,0.5477323525203812
MAR01234,0.9999113,0.7969671886452723
MAR06887,0.999911255,1.0
MAR00785,0.99991115,0.9999999999999998
MAR07638,0.9999109925,0.9999999999999998
MAR00764,0.999910925,1.0
MAR02359,0.9999108550000001,0.9999999999999998
MAR09882,0.9999107500000001,0.9999999999999999
MAR06023,0.9999106525,1.0
MAR05390,0.9999098675,1.0
MAR04105,0.99990976,0.6859943405700353
MAR08721,0.99990964,0.7071067811865475
MAR04752,0.99990927,1.0
MAR01531,0.99990904,0.7171463260199475
MAR11695,0.999908885,1.0
MAR04420,0.9999087325,1.0
MAR06050,0.99990816,1.0
MAR11545,0.9999081,0.7969671886452706
MAR06384,0.999907905,1.0
MAR00778,0.9999076725,1.0
MAR00780,0.9999074099999999,1.0
MAR03014,0.9999073375,0.9999999999999999
MAR04933,0.999906985,1.0
MAR05992,0.999906985,0.9999999999999998
MAR03970,0.9999068925,1.0
MAR02484,0.99990661,0.9999999999999998
MAR11548,0.99990654,0.7969671886452705
MAR10146,0.99990606,0.8380765391627212
MAR08036,0.9999058,0.7969671886453203
MAR12146,0.9999057,0.8391463916782738
MAR11857,0.9999057,0.8380765391627161
MAR02403,0.9999057,0.9999999999999998
MAR08658,0.99990535,0.8380765391627147
MAR04533,0.999905,0.7171463260199447
MAR10147,0.9999049,0.8380765391627208
MAR11582,0.9999045025,1.0
MAR11224,0.9999044,0.796967188645298
MAR04137,0.9999043575,1.0
MAR02380,0.9999043074999999,0.9999999999999998
MAR07754,0.9999043,0.599985693336662
MAR03008,0.99990405,0.9999999999999999
MAR08037,0.9999039,0.7969671886453148
MAR07736,0.999903605,0.9999999999999999
MAR00087,0.999903605,0.9999999999999999
MAR12125,0.9999033,0.5000049674877973
MAR10386,0.9999031,0.8380765391627147
MAR06657,0.9999026950000001,0.9999999999999999
MAR06510,0.99990237,0.6999892700024923
MAR07972,0.999902235,1.0
MAR07067,0.99990209,1.0
MAR02281,0.9999017775,0.9999999999999998
MAR08032,0.99990165,0.7969671886453122
MAR01992,0.99990165,0.7969671886453235
MAR01991,0.99990165,0.796967188645326
MAR08034,0.99990165,0.7969671886453288
MAR01804,0.99990165,0.796967188645313
MAR01765,0.99990165,0.7969671886453245
MAR07044,0.99990165,0.7969671886452725
MAR08052,0.99990165,0.7969671886453134
MAR08046,0.99990165,0.7969671886453276
MAR02935,0.99990165,0.7969671886452687
MAR01737,0.99990165,0.7969671886453245
MAR01236,0.99990165,0.7969671886453273
MAR10448,0.99990165,0.8391463916782738
MAR01238,0.99990165,0.796967188645314
MAR03840,0.99990165,0.7969671886453137
MAR01739,0.99990165,0.7969671886453122
MAR08040,0.99990165,0.7969671886453076
MAR08596,0.99990165,0.7969671886453229
MAR08598,0.99990165,0.7969671886452706
MAR08601,0.99990165,0.796967188645309
MAR01767,0.99990165,0.7969671886453134
MAR01797,0.99990165,0.7969671886453245
MAR09971,0.99990165,0.7969671886452981
MAR06648,0.9999015124999999,1.0
MAR09906,0.9999013,0.8380765391627145
MAR10014,0.99990119,1.0
MAR04399,0.9999007050000001,1.0
MAR09881,0.9999006,0.8380765391627147
MAR11768,0.9999002,0.8380765391627145
MAR05024,0.9999002,0.9152553237716281
MAR11773,0.9999002,0.8380765391627147
MAR11968,0.9999001,0.838076539162721
MAR12262,0.99989986,0.8380765391627147
MAR04000,0.9998997599999999,1.0
MAR11762,0.9998995500000001,1.0
MAR07800,0.9998994400000001,1.0
MAR01314,0.9998993625,1.0
MAR07738,0.9998993625,1.0
MAR08700,0.99989932,1.0
MAR11915,0.999899,0.8380765391627154
MAR06700,0.99989891,1.0
MAR06380,0.9998982350000001,1.0
MAR05310,0.9998982350000001,1.0
MAR01868,0.9998982350000001,0.9999999999999999
MAR00363,0.9998981,0.8380765391627147
MAR01659,0.999897845,1.0
MAR09893,0.9998977,0.8380765391627147
MAR09897,0.9998976774999999,0.9999999999999999
MAR08469,0.9998973875,1.0
MAR07629,0.9998973824999999,1.0
MAR11854,0.99989712,1.0
MAR05330,0.9998971125,1.0
MAR05068,0.9998971,0.7071067811865475
MAR02284,0.999896825,0.9999999999999998
MAR11774,0.9998965,0.8380765391627207
MAR11771,0.9998965,0.8380765391627172
MAR09988,0.9998963,0.8380765391627147
MAR02425,0.99989617,0.8380765391627147
MAR02289,0.9998958649999999,0.9999999999999998
MAR03832,0.9998957,0.59998569333668
MAR01870,0.9998956699999999,1.0
MAR05444,0.9998954999999999,1.0
MAR09880,0.999895325,0.9999999999999999
MAR04036,0.999895325,1.0
MAR10020,0.999895295,0.9999999999999999
MAR06509,0.9998949825,1.0
MAR02282,0.9998948599999999,0.9999999999999998
MAR04185,0.999894675,1.0
MAR10144,0.9998944,0.8380765391627153
MAR06770,0.999894375,1.0
MAR06382,0.999894125,1.0
MAR05313,0.999894125,1.0
MAR06329,0.99989355,0.9192388155425116
MAR07193,0.9998933,0.5
MAR11414,0.9998933,0.5
MAR01874,0.99989301,1.0
MAR11764,0.9998929674999999,0.9999999999999999
MAR02288,0.9998926850000001,0.9999999999999998
MAR02590,0.9998926275,0.9999999999999998
MAR02365,0.9998922075000001,0.9999999999999998
MAR06634,0.99989205,0.9999999999999999
MAR02216,0.9998918824999999,1.0
MAR06641,0.999891815,1.0
MAR07063,0.99989145,1.0
MAR01872,0.9998914225,0.9999999999999999
MAR07679,0.9998913,0.8380765391627195
MAR00152,0.9998911875,0.9999999999999998
MAR04336,0.99989116,0.7324677565081561
MAR01696,0.9998911225,1.0
MAR09486,0.9998909,0.5425883660421512
MAR10141,0.9998908,0.8380765391627156
MAR04531,0.9998907,0.7171463260199452
MAR10018,0.9998907,0.8380765391627156
MAR00399,0.99989057,0.8380765391627145
MAR01073,0.99989035,0.9999999999999999
MAR10381,0.9998902,0.8380765391627166
MAR02053,0.9998901149999999,1.0
MAR10380,0.9998901,0.8380765391627204
MAR09963,0.99988997,0.8380765391627172
MAR10452,0.99988975,1.0
MAR11760,0.99988959,0.9999999999999999
MAR11757,0.9998893675,1.0
MAR06539,0.99988934,1.0
MAR06381,0.999889325,1.0
MAR08735,0.999889325,1.0
MAR07692,0.999888875,0.9999999999999999
MAR04386,0.9998885825,0.9999999999999998
MAR12284,0.99988846,0.9999999999999999
MAR05105,0.9998883599999999,1.0
MAR04141,0.9998882150000001,0.9999999999999998
MAR02042,0.999888215,0.9999999999999999
MAR12243,0.9998882,0.9999999999999999
MAR03967,0.9998881599999999,1.0
MAR03054,0.99988806,0.9977257168525592
MAR03055,0.99988806,0.9641826733334014
MAR12234,0.99988804,0.9999999999999999
MAR07691,0.9998879625,1.0
MAR06753,0.99988794,0.8198877410773728
MAR12287,0.9998877525000001,1.0
MAR10451,0.9998877125,0.9999999999999999
MAR00224,0.9998877,0.8380765391627147
MAR12291,0.9998875725,0.9999999999999999
MAR12171,0.99988757,0.9999999999999999
MAR12195,0.9998875125,1.0
MAR11770,0.99988734,1.0
MAR12303,0.9998872750000001,0.9999999999999999
MAR04588,0.99988724,1.0
MAR12237,0.99988721,0.9999999999999999
MAR05179,0.9998871,0.9098431565585487
MAR11374,0.9998870950000001,1.0
MAR11572,0.999887095,1.0
MAR12010,0.9998870649999999,0.9999999999999999
MAR07036,0.9998869749999999,1.0
MAR10453,0.99988675,0.8380765391627147
MAR01781,0.99988663,0.8571392075211484
MAR07592,0.99988663,0.8380765391627147
MAR01785,0.99988663,0.8571392075211482
MAR01571,0.99988663,0.857139207521143
MAR11970,0.9998864,0.8380765391627187
MAR10454,0.9998863524999999,1.0
MAR08780,0.999886115,1.0
MAR02457,0.99988588,1.0
MAR01853,0.9998858125000001,0.9999999999999999
MAR12280,0.999885725,1.0
MAR09986,0.9998857,0.8380765391627193
MAR12008,0.999885665,0.9999999999999999
MAR12248,0.999885635,0.9999999999999999
MAR02455,0.9998856174999999,1.0
MAR11793,0.99988555,1.0
MAR12297,0.9998854650000001,0.9999999999999999
MAR11581,0.9998853649999999,0.9999999999999999
MAR11383,0.9998851375000001,0.9999999999999999
MAR06038,0.9998849725000001,1.0
MAR07020,0.999884765,1.0
MAR12193,0.9998847425,0.9999999999999999
MAR10407,0.9998846,0.8380765391627147
MAR04646,0.9998846,0.7303098033604946
MAR12252,0.9998845300000001,0.9999999999999999
MAR07017,0.99988452,1.0
MAR11792,0.9998845024999999,1.0
MAR02005,0.9998845,0.7171463260199498
MAR11577,0.999884445,0.9999999999999999
MAR12013,0.9998844,1.0
MAR01442,0.99988425,0.8380765391627147
MAR07633,0.99988425,0.7193983556751335
MAR05446,0.99988425,0.8380765391627145
MAR04328,0.9998841325,1.0
MAR10150,0.9998841,0.8380765391627174
MAR12169,0.999883975,1.0
MAR09962,0.9998839,0.8380765391627197
MAR11802,0.999883795,1.0
MAR03982,0.99988376,1.0
MAR12189,0.9998836449999999,0.9999999999999999
MAR12278,0.99988359,0.9999999999999999
MAR09899,0.9998835325,0.9999999999999999
MAR00190,0.999883435,0.9999999999999999
MAR05325,0.9998832575,0.9999999999999998
MAR04282,0.99988325,1.0
MAR10176,0.99988294,0.8380765391627147
MAR07839,0.9998827475000001,1.0
MAR07658,0.9998826,0.8380765391627185
MAR11377,0.9998826,0.8380765391627163
MAR01622,0.9998826,0.8380765391627163
MAR08934,0.99988234,0.8380765391627147
MAR02585,0.9998821725,1.0
MAR07033,0.999881865,1.0
MAR00065,0.99988186,0.8380765391627185
MAR07635,0.99988186,0.7193983556751362
MAR11578,0.999881795,1.0
MAR01320,0.9998816,0.8660254038459572
MAR00470,0.9998815775000001,0.9999999999999999
MAR12029,0.999881465,1.0
MAR01071,0.999881385,0.9999999999999999
MAR03984,0.9998812874999999,1.0
MAR02581,0.99988125,1.0
MAR11794,0.9998809500000001,1.0
MAR07078,0.9998807325000001,1.0
MAR12274,0.99988056,1.0
MAR10148,0.9998802,0.8380765391627188
MAR12150,0.99987991,1.0
MAR11796,0.99987991,0.9999999999999999
MAR04156,0.9998798799999999,1.0
MAR00971,0.9998797774999999,0.9999999999999999
MAR00776,0.9998797425,0.9999999999999998
MAR06999,0.9998796649999999,0.9999999999999999
MAR04210,0.99987965,1.0
MAR10171,0.9998796,0.8380765391627208
MAR11786,0.9998794875,0.9999999999999999
MAR07030,0.9998793300000001,1.0
MAR12240,0.9998791950000001,1.0
MAR07021,0.9998790949999999,1.0
MAR09877,0.9998790474999999,0.9999999999999999
MAR09605,0.99987899,1.0
MAR05307,0.99987899,1.0
MAR11851,0.9998789,0.8380765391627208
MAR11772,0.99987881,0.9999999999999999
MAR10172,0.99987864,0.8380765391627147
MAR02032,0.9998785375,0.9999999999999999
MAR11380,0.9998783649999999,1.0
MAR03956,0.9998783,0.577367477585029
MAR12266,0.99987806,1.0
MAR12142,0.9998779975000001,1.0
MAR11799,0.999877945,1.0
MAR12300,0.9998777,1.0
MAR09910,0.99987745,0.8380765391627147
MAR08730,0.99987745,0.8380765391627147
MAR04967,0.99987733,0.883194467562194
MAR08698,0.999877315,1.0
MAR12147,0.999877135,0.9999999999999999
MAR00239,0.9998771,0.8380765391627145
MAR01444,0.999877,0.7559235815970321
MAR00923,0.99987677,0.9999999999999998
MAR10155,0.9998766325,0.9999999999999999
MAR04683,0.9998766,0.8198877410774192
MAR08633,0.9998766,0.8380765391627147
MAR12161,0.999876575,1.0
MAR12269,0.9998762674999999,0.9999999999999999
MAR10165,0.99987626,0.8380765391627172
MAR12164,0.999876155,1.0
MAR11829,0.99987614,0.8380765391627172
MAR02386,0.999876,0.8380765391627167
MAR10016,0.9998759,0.8380765391627174
MAR00407,0.9998758,0.8380765391627147
MAR04171,0.99987575,1.0
MAR02599,0.9998754125,1.0
MAR00347,0.9998752,0.8380765391627145
MAR01981,0.9998752,1.0
MAR07082,0.9998750550000001,1.0
MAR05095,0.9998748875000001,0.9999999999999998
MAR07062,0.999874835,1.0
MAR07018,0.9998747724999999,1.0
MAR01093,0.999874575,0.9999999999999999
MAR00747,0.9998744875000001,1.0
MAR00295,0.99987435,0.8380765391627147
MAR12184,0.99987419,1.0
MAR00749,0.9998741,1.0
MAR00339,0.9998741,0.8380765391627145
MAR09606,0.99987401,1.0
MAR06687,0.9998740024999999,0.9999999999999999
MAR00431,0.999874,0.838076539162722
MAR06992,0.9998739674999999,0.9999999999999999
MAR00409,0.99987386,1.0
MAR00415,0.99987376,0.8380765391627186
MAR05343,0.99987376,0.9080855077249617
MAR07052,0.9998736425,0.9999999999999999
MAR02960,0.999873335,1.0
