,predicted_scores,similarity_scores
MAR09906,0.99992,0.8380764914922468
MAR11770,0.99992,0.8380764914922335
MAR11764,0.99992,0.8380764914922542
MAR01696,0.9999199,0.8380764914922739
MAR05320,0.9999198375,1.0
MAR11915,0.9999198,0.8380764914922292
MAR11772,0.9999193,0.8380764914922321
MAR00253,0.9999193,0.8380764914922473
MAR10172,0.9999192,0.8380764914922504
MAR05446,0.9999192,0.8380764914922435
MAR00215,0.9999192,0.8380764914922515
MAR01483,0.99991906,0.7391118677981555
MAR10386,0.99991906,0.8380764914922504
MAR06406,0.99991906,0.8165015088290725
MAR08892,0.99991894,0.8380764914922292
MAR11757,0.99991894,0.8380764914922294
MAR05316,0.99991894,0.8660254037844387
MAR09962,0.9999188,0.8380764914922274
MAR00295,0.9999187,0.83807649149226
MAR11763,0.9999187,0.8380764914922301
MAR10020,0.9999187,0.8380764914922467
MAR04646,0.9999186,0.7303099665265163
MAR06707,0.9999186,0.6859943405700353
MAR00339,0.99991846,0.8380764914922542
MAR10452,0.99991834,0.838076491492229
MAR08658,0.9999182,0.8380764914922592
MAR06375,0.99991813,1.0
MAR01471,0.999918,0.994753297048046
MAR04073,0.9999178900000001,1.0
MAR00287,0.99991786,0.8380764914922617
MAR00194,0.99991775,0.8380764914922447
MAR10016,0.99991775,0.8380764914922361
MAR10451,0.9999176,0.8380764914922292
MAR03475,0.9999176,0.7303099665265144
MAR00379,0.9999175,0.8380764914922709
MAR11854,0.9999175,0.8380764914922533
MAR09605,0.9999174000000001,1.0
MAR05307,0.9999174000000001,1.0
MAR09910,0.9999174,0.8380764914922292
MAR08633,0.9999174,0.8380764914922588
MAR08730,0.9999174,0.8380764914922486
MAR11769,0.99991727,0.8380764914922287
MAR11829,0.99991715,0.8380764914922307
MAR11573,0.99991703,0.7391118677981396
MAR00403,0.9999169,0.8380764914922665
MAR10150,0.9999169,0.838076491492236
MAR00311,0.9999168,0.838076491492263
MAR00470,0.9999168,0.8380764914922523
MAR10165,0.9999168,0.8380764914922357
MAR04172,0.9999166325,1.0
MAR10407,0.99991655,0.8380764914922458
MAR08934,0.99991655,0.8380764914922497
MAR02386,0.99991655,0.8380764914922516
MAR08556,0.9999164575,1.0
MAR08555,0.999916385,1.0
MAR00243,0.9999163,0.8380764914922687
MAR08554,0.999916235,1.0
MAR00146,0.9999161424999999,0.9999999999999998
MAR00303,0.9999161,0.8380764914922575
MAR00419,0.9999161,0.83807649149227
MAR05390,0.99991596,0.7142783238489361
MAR00387,0.99991596,0.8380764914922714
MAR04519,0.99991596,0.7303099665265163
MAR00383,0.99991584,0.8380764914922689
MAR00257,0.9999157,0.8380764914922499
MAR11970,0.9999157,0.8380764914922288
MAR00335,0.9999157,0.8380764914922574
MAR00325,0.9999156,0.8380764914922598
MAR00247,0.9999155,0.8380764914922577
MAR10381,0.9999155,0.8380764914922302
MAR00321,0.99991536,0.8380764914922738
MAR00281,0.99991536,0.8380764914922535
MAR00367,0.99991536,0.8380764914922615
MAR00371,0.99991536,0.8380764914922701
MAR00343,0.99991536,0.8380764914922763
MAR00391,0.99991536,0.8380764914922274
MAR07823,0.99991536,0.7071067811865475
MAR11374,0.99991536,0.8380764914922341
MAR00202,0.99991536,0.8380764914922508
MAR01064,0.999915275,1.0
MAR09486,0.99991524,0.5669540419381011
MAR07658,0.99991524,0.8380764914922771
MAR00307,0.99991524,0.8380764914922558
MAR10409,0.9999151,0.8380764914922428
MAR00351,0.9999151,0.8380764914922574
MAR00423,0.9999151,0.8380764914922506
MAR00415,0.9999151,0.838076491492277
MAR00347,0.9999149,0.8380764914922427
MAR00359,0.9999149,0.8380764914922526
MAR00355,0.9999149,0.8380764914922473
MAR00273,0.9999149,0.8380764914922275
MAR08545,0.9999148175,1.0
MAR11851,0.99991465,0.8380764914922547
MAR00375,0.99991465,0.8380764914922507
MAR00427,0.99991465,0.8380764914922696
MAR00435,0.99991465,0.8380764914922499
MAR00329,0.9999145,0.8380764914922448
MAR00439,0.9999145,0.8380764914922274
MAR00299,0.9999145,0.8380764914922769
MAR00277,0.9999145,0.8380764914922506
MAR10148,0.9999144,0.8380764914922288
MAR10154,0.9999143,0.8380764914922548
MAR10171,0.99991405,0.8380764914922548
MAR00395,0.99991405,0.8380764914922534
MAR00207,0.99991405,0.8380764914922507
MAR05315,0.9999139025,1.0
MAR05322,0.99991385,1.0
MAR00291,0.9999137,0.838076491492269
MAR00269,0.9999137,0.8380764914922618
MAR00228,0.9999136825,1.0
MAR10010,0.9999136,0.8380764914922292
MAR00211,0.99991345,0.8380764914922507
MAR05068,0.99991345,0.7071067811865475
MAR10170,0.9999131,0.838076491492253
MAR10163,0.9999131,0.8380764914922527
MAR00235,0.9999131,0.8380764914922766
MAR00317,0.99991274,0.8380764914922586
MAR11380,0.99991274,0.8380764914922532
MAR00407,0.9999124,0.8380764914922612
MAR03106,0.99991214,0.5773502691896258
MAR12182,0.9999119,0.6708203932499369
MAR06384,0.9999117550000001,1.0
MAR07592,0.9999113,0.8380764914922462
MAR11398,0.9999112,0.5999855145941132
MAR01320,0.99991107,0.8660254038475346
MAR04095,0.99991095,0.7303099665264945
MAR03856,0.99991095,0.7453499943589235
MAR04399,0.999910715,1.0
MAR05094,0.9999106,0.7071067811865475
MAR02294,0.9999106,0.9999999999999998
MAR07434,0.9999105325,1.0
MAR10102,0.99991024,0.8380764914922292
MAR06779,0.99991024,0.8380764914922292
MAR10126,0.99991024,0.8380764914922292
MAR00058,0.99991024,0.8380764914922579
MAR10109,0.99991024,0.8380764914922292
MAR10117,0.99991024,0.8380764914922292
MAR10101,0.99991024,0.8380764914922292
MAR12176,0.99991024,0.8380764914922307
MAR12180,0.99991024,0.8380764914922307
MAR12189,0.99991024,0.8380764914922307
MAR12169,0.99991024,0.8380764914922308
MAR10155,0.99991024,0.8380764914922406
MAR10157,0.99991024,0.8380764914922408
MAR06775,0.99991024,0.8380764914922416
MAR10166,0.99991024,0.8380764914922347
MAR00431,0.99991024,0.8380764914922689
MAR01896,0.99991024,0.8380764914922771
MAR10176,0.99991024,0.8380764914922292
MAR10100,0.99991024,0.8380764914922292
MAR07681,0.99991024,0.7193982845428804
MAR12193,0.99991024,0.8380764914922306
MAR08923,0.99991024,0.8380764914922292
MAR07679,0.99991024,0.8380764914922534
MAR07964,0.99991024,0.838076491492262
MAR07967,0.99991024,0.8380764914922771
MAR07982,0.99991024,0.838076491492262
MAR11760,0.99991024,0.8380764914922322
MAR07986,0.99991024,0.8380764914922527
MAR07990,0.99991024,0.8380764914922758
MAR08103,0.99991024,0.8380764914922533
MAR08850,0.99991024,0.8380764914922465
MAR08922,0.99991024,0.7193982845428869
MAR07650,0.99991024,0.8380764914922618
MAR12248,0.99991024,0.8380764914922305
MAR09877,0.99991024,0.8380764914922607
MAR09879,0.99991024,0.8380764914922618
MAR01518,0.99991024,0.8380764914922292
MAR10368,0.99991024,0.8380764914922292
MAR12278,0.99991024,0.8380764914922292
MAR09965,0.99991024,0.8380764914922543
MAR12274,0.99991024,0.8380764914922305
MAR12260,0.99991024,0.8380764914922302
MAR12256,0.99991024,0.8380764914922305
MAR04803,0.99991024,0.8380764914922292
MAR12252,0.99991024,0.8380764914922302
MAR11761,0.99991024,0.8380764914922292
MAR11601,0.99991024,0.8380764914922292
MAR11799,0.99991024,0.8380764914922519
MAR11621,0.99991024,0.8380764914922353
MAR11622,0.99991024,0.8380764914922292
MAR11623,0.99991024,0.838076491492235
MAR11624,0.99991024,0.8380764914922292
MAR11625,0.99991024,0.8380764914922353
MAR11626,0.99991024,0.8380764914922353
MAR11627,0.99991024,0.8380764914922353
MAR11628,0.99991024,0.8380764914922292
MAR11771,0.99991024,0.8380764914922306
MAR11773,0.99991024,0.8380764914922503
MAR11648,0.99991024,0.8380764914922709
MAR11696,0.99991024,0.8380764914922354
MAR11594,0.99991024,0.8380764914922348
MAR11700,0.99991024,0.8380764914922292
MAR11702,0.99991024,0.8380764914922337
MAR11704,0.99991024,0.8380764914922354
MAR11706,0.99991024,0.8380764914922354
MAR11708,0.99991024,0.8380764914922292
MAR11710,0.99991024,0.8380764914922354
MAR11712,0.99991024,0.8380764914922353
MAR11714,0.99991024,0.8380764914922337
MAR11774,0.99991024,0.8380764914922547
MAR11716,0.99991024,0.8380764914922355
MAR11718,0.99991024,0.8380764914922355
MAR11776,0.99991024,0.8380764914922519
MAR11720,0.99991024,0.8380764914922292
MAR11722,0.99991024,0.8380764914922337
MAR11795,0.99991024,0.8380764914922306
MAR11724,0.99991024,0.8380764914922292
MAR11620,0.99991024,0.8380764914922292
MAR11619,0.99991024,0.838076491492235
MAR11618,0.99991024,0.8380764914922348
MAR11587,0.99991024,0.838076491492235
MAR11593,0.99991024,0.8380764914922292
MAR11596,0.99991024,0.8380764914922348
MAR11597,0.99991024,0.8380764914922353
MAR11598,0.99991024,0.8380764914922292
MAR11599,0.99991024,0.8380764914922292
MAR11592,0.99991024,0.8380764914922348
MAR11600,0.99991024,0.8380764914922352
MAR11591,0.99991024,0.8380764914922352
MAR11590,0.99991024,0.8380764914922352
MAR11602,0.99991024,0.8380764914922352
MAR11603,0.99991024,0.8380764914922292
MAR11589,0.99991024,0.8380764914922292
MAR11588,0.99991024,0.8380764914922292
MAR11768,0.99991024,0.8380764914922503
MAR11617,0.99991024,0.8380764914922292
MAR11604,0.99991024,0.8380764914922292
MAR11605,0.99991024,0.8380764914922352
MAR11606,0.99991024,0.8380764914922292
MAR11607,0.99991024,0.8380764914922352
MAR11608,0.99991024,0.8380764914922292
MAR11609,0.99991024,0.8380764914922292
MAR11610,0.99991024,0.8380764914922353
MAR11611,0.99991024,0.8380764914922353
MAR11612,0.99991024,0.8380764914922353
MAR11613,0.99991024,0.8380764914922292
MAR11614,0.99991024,0.8380764914922348
MAR11615,0.99991024,0.838076491492235
MAR11616,0.99991024,0.8380764914922292
MAR11726,0.99991024,0.8380764914922354
MAR11698,0.99991024,0.8380764914922337
MAR11595,0.99991024,0.8380764914922292
MAR11766,0.99991024,0.8380764914922549
MAR11386,0.99991024,0.8380764914922328
MAR11754,0.99991024,0.8380764914922292
MAR11750,0.99991024,0.8380764914922322
MAR11838,0.99991024,0.8380764914922292
MAR11759,0.99991024,0.8380764914922683
MAR11835,0.99991024,0.8380764914922292
MAR11747,0.99991024,0.8380764914922323
MAR11742,0.99991024,0.8380764914922323
MAR10425,0.99991024,0.8380764914922618
MAR11738,0.99991024,0.8380764914922292
MAR10404,0.99991024,0.838076491492246
MAR11966,0.99991024,0.8380764914922292
MAR11758,0.99991024,0.8380764914922292
MAR11767,0.99991024,0.8380764914922311
MAR11853,0.99991024,0.838076491492251
MAR10401,0.99991024,0.8380764914922347
MAR11849,0.99991024,0.8380764914922316
MAR12025,0.99991024,0.8380764914922292
MAR05319,0.9999102225000001,1.0
MAR08735,0.9999101400000001,1.0
MAR06381,0.9999101400000001,1.0
MAR04428,0.9999094,0.6859943405700353
MAR00231,0.99990904,0.838076491492252
MAR04006,0.9999089575,1.0
MAR01568,0.9999083275,1.0
MAR04082,0.999908,1.0
MAR05449,0.99990714,0.9359709753334591
MAR03974,0.9999063650000001,0.9999999999999998
MAR05043,0.999905905,1.0
MAR06511,0.9999057,0.7171254171717105
MAR04358,0.999905075,0.9999999999999998
MAR04137,0.9999047375000001,1.0
MAR03055,0.99990463,0.964182751665411
MAR03054,0.99990463,0.9977257168525592
MAR03885,0.99990455,1.0
MAR04099,0.99990435,1.0
MAR03397,0.999904245,1.0
MAR04190,0.99990394,0.9999999999999999
MAR00774,0.9999039074999999,1.0
MAR04080,0.9999038,1.0
MAR04283,0.99990376,1.0
MAR06382,0.9999034975,1.0
MAR05313,0.9999034975,1.0
MAR03396,0.9999034325,1.0
MAR00755,0.9999034075,0.9999999999999998
MAR09902,0.9999033,0.6859943405700353
MAR01496,0.99990296,0.6389936721565523
MAR11225,0.9999026,0.7715267279759974
MAR01036,0.999902165,1.0
MAR06376,0.99990153,0.899996378648508
MAR08349,0.99990153,0.8134886392603634
MAR06349,0.99990153,0.8999963786485073
MAR00067,0.99990153,0.8198876929691334
MAR06714,0.99990153,0.8198876929691346
MAR04703,0.99990153,0.8198876929691364
MAR06350,0.99990153,0.8660254038475371
MAR04431,0.99990153,0.8198876929691375
MAR04233,0.99990153,0.8198876929691326
MAR04797,0.99990153,0.819887692969131
MAR09934,0.99990106,0.799992757297082
MAR06787,0.9999007,0.6859943405700353
MAR05988,0.999900675,0.9999999999999998
MAR05071,0.99990046,0.7071067811865475
MAR02495,0.9998987,0.8391463916782738
MAR02393,0.99989843,0.8391463916782738
MAR03854,0.9998965,0.7453499943589204
MAR08698,0.99989605,0.8447379911409767
MAR07278,0.999895915,1.0
MAR04152,0.99989533,0.6666666666666667
MAR04681,0.9998952,0.6859943405700353
MAR01786,0.99989474,0.85713916192451
MAR08038,0.9998946,0.7715267279760216
MAR03903,0.9998943950000001,1.0
MAR08617,0.9998933750000001,1.0
MAR07866,0.99989235,0.6123724356957947
MAR05955,0.99989223,0.8164965809277263
MAR08457,0.9998921,0.5
MAR04323,0.999892,0.7453559944551706
MAR01169,0.9998919900000001,1.0
MAR02296,0.99989165,0.9999999999999998
MAR05909,0.99989164,0.8164965809277263
MAR04123,0.9998915,0.7071067811865475
MAR04967,0.9998908975,0.9999999999999998
MAR04977,0.99988985,0.7071067811865475
MAR04326,0.9998895575,0.9999999999999999
MAR02293,0.9998895075,0.9999999999999998
MAR01583,0.9998894374999999,1.0
MAR08489,0.9998894,0.5999855145940959
MAR02295,0.9998883175,0.9999999999999998
MAR04588,0.9998882124999999,1.0
MAR00097,0.99988794,0.7071067811865475
MAR06648,0.99988735,0.8571391619244818
MAR09718,0.9998871,0.6324415354614659
MAR02292,0.9998870074999999,0.9999999999999998
MAR00846,0.9998858,0.7999927572970047
MAR02286,0.99988524,0.9999999999999998
MAR01596,0.99988464,0.9999999999999999
MAR00144,0.999884085,0.9999999999999998
MAR01126,0.99988353,0.7715267279760217
MAR03909,0.99988353,0.8571391619244343
MAR09936,0.9998833,0.6999891359455598
MAR04400,0.9998832,0.6999891359455872
MAR11414,0.9998821,0.5
MAR07193,0.9998821,0.5
MAR02960,0.99988186,0.8571391619244912
MAR12183,0.99988186,0.771526727975997
MAR07064,0.999881,0.8571391619245328
MAR04182,0.999880985,1.0
MAR02313,0.9998803,0.7955639137410466
MAR12146,0.9998797,0.8391463916782738
MAR04905,0.9998795,0.5
MAR00148,0.9998791375,0.9999999999999998
MAR04202,0.9998791,0.6999891359455709
MAR01594,0.9998786,0.9999999999999999
MAR10448,0.9998784,0.8391463916782738
MAR06812,0.9998780425,1.0
MAR03958,0.99987794,1.0
MAR04097,0.99987745,0.6666666666666667
MAR03988,0.99987614,0.7745966692414834
MAR03908,0.99987614,0.693679594269559
MAR12154,0.99987555,0.8391463916782738
MAR08499,0.9998752,0.8391463916782738
MAR03831,0.99987508,1.0
MAR08488,0.99987495,0.599985514594067
MAR08757,0.99987495,0.8391463916782738
MAR08727,0.99987483,0.7499773653236668
MAR01434,0.9998745,0.6123724356957947
MAR00147,0.9998743975,0.9999999999999998
MAR04282,0.9998742600000001,1.0
MAR04141,0.9998739675,1.0
MAR03766,0.9998739,0.8571391619245273
MAR04336,0.999873675,1.0
MAR07061,0.9998735,0.8571391619244866
MAR08036,0.9998735,0.7715267279760214
MAR12145,0.9998729,0.8391463916782738
MAR02046,0.99987257,0.8571391619245302
MAR02287,0.9998721275,0.9999999999999998
MAR02413,0.9998719699999999,1.0
MAR01993,0.9998716,0.8571391619244887
MAR02007,0.9998716,0.8571391619244887
MAR01988,0.999871,0.7715267279760178
MAR01989,0.999871,0.7715267279760172
MAR01737,0.9998709,0.7715267279760099
MAR09937,0.99987054,0.7715267279759989
MAR00754,0.9998705275,0.9999999999999998
MAR02118,0.9998703,0.8571391619245329
MAR04379,0.99987006,0.7999927572970997
MAR12158,0.9998696,0.8391463916782738
MAR08037,0.9998696,0.7715267279760005
MAR02380,0.9998694125,0.9999999999999998
MAR02368,0.9998693550000001,0.9999999999999998
MAR05411,0.9998693325,1.0
MAR04968,0.9998692,0.883194467562194
MAR02137,0.999869,0.8571391619245301
MAR07072,0.99986887,0.7715267279760207
MAR00181,0.9998687624999999,0.9999999999999998
MAR04324,0.9998682875,1.0
MAR08677,0.99986815,0.7071067811865475
MAR01830,0.99986815,0.7715267279760218
MAR03937,0.9998679,0.599985514594068
MAR07012,0.9998678,0.771526727976016
MAR07076,0.9998677,0.7171291273398772
MAR05299,0.9998675800000001,0.9999999999999998
MAR01990,0.9998672,0.771526727975995
MAR00152,0.99986635,0.9999999999999998
MAR04934,0.9998659,0.6859943405700353
MAR11224,0.9998659,0.7715267279760091
MAR11368,0.9998654,0.857139161924516
MAR01681,0.9998654,0.7715267279760172
MAR02047,0.9998654,0.8571391619245474
MAR01234,0.9998654,0.7715267279759969
MAR08498,0.9998646,0.771526727976015
