,predicted_scores,similarity_scores
MAR10407,0.99978011,0.8380757760178594
MAR01569,0.9997799940000001,0.8229482797957484
MAR05425,0.9997799740000002,0.9525806577762308
MAR00231,0.999779736,0.8380757760178594
MAR05341,0.9997796720000001,0.8229482797957484
MAR10451,0.9997794600000001,0.8380757760178594
MAR00299,0.999779056,0.8380757760178703
MAR11374,0.9997790520000001,0.838075776017859
MAR12154,0.9997789619999999,0.8391463916782738
MAR00367,0.999778914,0.838075776017864
MAR00387,0.999778912,0.8380757760178568
MAR10380,0.999778848,0.8380757760178588
MAR11970,0.999778744,0.8380757760178595
MAR00247,0.9997787319999999,0.8380757760178578
MAR00419,0.999778658,0.8380757760178692
MAR08757,0.9997786559999999,0.8391463916782738
MAR00427,0.9997786340000001,0.8380757760178691
MAR00395,0.999778628,0.8380757760178555
MAR00415,0.999778478,0.8380757760178703
MAR05446,0.9997784599999999,0.8380757760178595
MAR00235,0.99977841,0.8380757760178703
MAR00307,0.9997784099999999,0.8380757760178595
MAR00211,0.99977827,0.8380757760178595
MAR00273,0.9997782000000001,0.8380757760178552
MAR08727,0.9997779659999999,0.7499731730872399
MAR10010,0.99977782,0.8380757760178595
MAR10165,0.9997778179999999,0.8380757760178568
MAR00269,0.9997777219999999,0.8380757760178583
MAR00291,0.999777684,0.8380757760178689
MAR00243,0.9997776180000001,0.8380757760178689
